run_id,frame_idx,ts,eye_distance_px,face_height_px,face_area_ratio,head_tilt_h,head_tilt_v,label
2460d920,37,1756287908987,56,111,0.0321,86.3922,0.0034,too_far
2460d920,38,1756287909015,56,112,0.0324,86.4243,0.0034,too_far
2460d920,39,1756287909049,56,112,0.0324,86.4243,0.0045,too_far
2460d920,40,1756287909076,56,112,0.0324,86.4243,0.0046,too_far
2460d920,41,1756287909089,56,112,0.0324,86.4243,0.0036,too_far
2460d920,42,1756287909105,56,112,0.0324,86.4243,0.0037,too_far
2460d920,43,1756287909166,56,112,0.0324,86.4243,0.0025,too_far
2460d920,44,1756287909192,56,113,0.0324,86.4559,0.0023,too_far
2460d920,45,1756287909224,56,112,0.0321,86.4243,0.0034,too_far
2460d920,46,1756287909290,56,113,0.0324,86.4559,0.0037,too_far
2460d920,47,1756287909317,56,112,0.0324,86.4243,0.005,too_far
2460d920,48,1756287909356,56,112,0.0324,86.4243,0.0043,too_far
2460d920,49,1756287909382,56,112,0.032,86.4243,0.0046,too_far
2460d920,50,1756287909401,56,112,0.032,86.4243,0.0045,too_far
2460d920,51,1756287909425,56,112,0.0324,86.4243,0.0036,too_far
2460d920,52,1756287909445,56,112,0.0324,85.9151,0.0044,too_far
2460d920,53,1756287909489,56,112,0.032,86.4243,0.0041,too_far
2460d920,54,1756287909521,56,112,0.032,86.4243,0.0037,too_far
2460d920,55,1756287909552,55,112,0.032,86.4243,0.0039,too_far
2460d920,56,1756287909591,56,112,0.032,86.4243,0.004,too_far
2460d920,57,1756287909622,56,112,0.032,86.4243,0.0043,too_far
2460d920,58,1756287909690,56,112,0.032,86.4243,0.0039,too_far
2460d920,59,1756287909720,55,112,0.032,86.4243,0.0041,too_far
2460d920,60,1756287909742,55,112,0.032,86.4243,0.0039,too_far
2460d920,61,1756287909755,56,112,0.032,86.4243,0.0042,too_far
2460d920,62,1756287909777,55,112,0.032,86.4243,0.0034,too_far
2460d920,63,1756287909833,56,112,0.032,86.4243,0.006,too_far
2460d920,64,1756287909864,56,112,0.032,86.4243,0.0051,too_far
2460d920,65,1756287909891,55,112,0.032,86.4243,0.0048,too_far
2460d920,66,1756287909921,55,112,0.032,86.4243,0.0049,too_far
2460d920,67,1756287909953,56,112,0.0324,85.9151,0.0052,too_far
2460d920,68,1756287909984,55,112,0.032,86.4243,0.0052,too_far
2460d920,69,1756287910023,56,112,0.0317,86.4243,0.0042,too_far
2460d920,70,1756287910057,55,112,0.032,86.4243,0.0035,too_far
2460d920,71,1756287910090,55,112,0.032,85.9151,0.0037,too_far
2460d920,72,1756287910120,55,112,0.032,86.4243,0.0049,too_far
2460d920,73,1756287910166,56,112,0.032,86.4243,0.0042,too_far
2460d920,74,1756287910199,56,112,0.032,86.4243,0.0038,too_far
2460d920,75,1756287910232,56,112,0.032,86.4243,0.0039,too_far
2460d920,76,1756287910259,56,112,0.032,86.4243,0.005,too_far
2460d920,77,1756287910293,55,112,0.032,86.4243,0.0045,too_far
2460d920,78,1756287910327,56,112,0.0324,86.4243,0.004,too_far
2460d920,79,1756287910362,56,112,0.0324,86.4243,0.0042,too_far
2460d920,80,1756287910392,56,112,0.0324,86.4243,0.0049,too_far
2460d920,81,1756287910419,56,112,0.0324,85.9151,0.0047,too_far
2460d920,82,1756287910453,56,112,0.032,86.4243,0.0038,too_far
2460d920,83,1756287910505,56,112,0.032,86.4243,0.0049,too_far
2460d920,84,1756287910537,56,112,0.032,86.4243,0.0055,too_far
2460d920,85,1756287910570,56,112,0.0324,85.9151,0.005,too_far
2460d920,86,1756287910600,56,112,0.032,86.4243,0.0039,too_far
2460d920,87,1756287910634,55,112,0.0324,85.9151,0.0045,too_far
2460d920,88,1756287910664,56,112,0.032,86.4243,0.0039,too_far
2460d920,89,1756287910698,55,112,0.032,85.9151,0.004,too_far
2460d920,90,1756287910733,55,112,0.032,85.9151,0.0057,too_far
2460d920,91,1756287910760,55,112,0.032,86.4243,0.0045,too_far
2460d920,92,1756287910793,55,112,0.032,85.9151,0.0046,too_far
2460d920,93,1756287910842,55,112,0.032,85.9151,0.0047,too_far
2460d920,94,1756287910875,55,112,0.032,85.9151,0.0058,too_far
2460d920,95,1756287910900,55,112,0.032,85.9151,0.0049,too_far
2460d920,96,1756287910935,55,112,0.032,86.4243,0.0057,too_far
2460d920,97,1756287910967,56,112,0.032,85.9151,0.0054,too_far
2460d920,98,1756287910993,56,112,0.032,85.9151,0.0055,too_far
2460d920,99,1756287911029,55,112,0.032,86.4243,0.0066,too_far
