run_id,frame_idx,ts,eye_distance_px,face_height_px,face_area_ratio,head_tilt_h,head_tilt_v,label
9a81a6ca,30,1756287966382,75,149,0.0581,85.3963,-0.0714,head_up
9a81a6ca,31,1756287966400,75,149,0.0581,85.7785,-0.0721,head_up
9a81a6ca,32,1756287966441,75,149,0.0581,85.3963,-0.071,head_up
9a81a6ca,33,1756287966519,75,149,0.0586,85.7785,-0.0687,head_up
9a81a6ca,34,1756287966546,75,149,0.0581,85.7785,-0.0703,head_up
9a81a6ca,35,1756287966585,75,149,0.0581,85.3963,-0.0716,head_up
9a81a6ca,36,1756287966611,75,149,0.0581,85.3963,-0.0719,head_up
9a81a6ca,37,1756287966640,75,149,0.0576,85.7785,-0.0705,head_up
9a81a6ca,38,1756287966672,75,148,0.0576,85.3653,-0.0685,head_up
9a81a6ca,39,1756287966706,75,148,0.0581,85.3653,-0.0687,head_up
9a81a6ca,40,1756287966728,75,148,0.0581,85.3653,-0.0689,head_up
9a81a6ca,41,1756287966743,75,148,0.0576,85.7501,-0.0691,head_up
9a81a6ca,42,1756287966769,75,149,0.0576,85.7785,-0.0683,head_up
9a81a6ca,43,1756287966826,75,149,0.0581,85.3963,-0.0697,head_up
9a81a6ca,44,1756287966854,75,149,0.0581,85.7785,-0.0701,head_up
9a81a6ca,45,1756287966925,75,149,0.0581,85.3963,-0.0686,head_up
9a81a6ca,46,1756287966951,75,149,0.0576,85.7785,-0.0663,head_up
9a81a6ca,47,1756287966982,75,149,0.0581,85.3963,-0.0687,head_up
9a81a6ca,48,1756287967014,75,149,0.0576,85.3963,-0.068,head_up
9a81a6ca,49,1756287967046,75,149,0.0581,85.3963,-0.0671,head_up
9a81a6ca,50,1756287967074,75,149,0.0581,85.3963,-0.0674,head_up
9a81a6ca,51,1756287967088,75,149,0.0581,85.3963,-0.0676,head_up
9a81a6ca,52,1756287967105,75,149,0.058,85.3963,-0.0676,head_up
9a81a6ca,53,1756287967152,75,149,0.0576,85.7785,-0.0675,head_up
9a81a6ca,54,1756287967182,75,149,0.0576,85.7785,-0.0677,head_up
9a81a6ca,55,1756287967217,74,148,0.0581,85.3653,-0.0682,head_up
9a81a6ca,56,1756287967259,75,149,0.0585,85.7785,-0.0698,head_up
9a81a6ca,57,1756287967281,74,149,0.0581,85.3963,-0.0692,head_up
9a81a6ca,58,1756287967354,74,149,0.0585,85.7785,-0.0671,head_up
9a81a6ca,59,1756287967382,75,149,0.0576,85.3963,-0.0674,head_up
9a81a6ca,60,1756287967399,75,149,0.0585,85.3963,-0.0671,head_up
9a81a6ca,61,1756287967412,75,149,0.0576,85.7785,-0.0683,head_up
9a81a6ca,62,1756287967446,75,149,0.0576,85.3963,-0.0679,head_up
9a81a6ca,63,1756287967496,75,149,0.0576,85.7785,-0.067,head_up
9a81a6ca,64,1756287967526,75,149,0.0576,85.3963,-0.0681,head_up
9a81a6ca,65,1756287967559,75,149,0.0581,85.3963,-0.0685,head_up
9a81a6ca,66,1756287967590,75,149,0.058,85.3963,-0.0685,head_up
9a81a6ca,67,1756287967627,75,149,0.0576,85.3963,-0.0684,head_up
9a81a6ca,68,1756287967658,75,149,0.0576,85.3963,-0.0684,head_up
9a81a6ca,69,1756287967688,75,149,0.0576,85.3963,-0.0678,head_up
9a81a6ca,70,1756287967713,75,149,0.0576,85.3963,-0.0663,head_up
9a81a6ca,71,1756287967746,75,149,0.0576,85.3963,-0.0679,head_up
9a81a6ca,72,1756287967775,75,149,0.0585,85.7785,-0.0674,head_up
9a81a6ca,73,1756287967830,75,149,0.0572,85.3963,-0.0679,head_up
9a81a6ca,74,1756287967865,75,149,0.0572,85.7785,-0.0659,head_up
9a81a6ca,75,1756287967891,75,149,0.0576,85.3963,-0.0681,head_up
9a81a6ca,76,1756287967927,75,149,0.0576,85.3963,-0.0665,head_up
9a81a6ca,77,1756287967958,75,149,0.0576,85.7785,-0.0681,head_up
9a81a6ca,78,1756287967987,75,149,0.0572,85.7785,-0.0687,head_up
9a81a6ca,79,1756287968022,75,149,0.0572,85.7785,-0.0679,head_up
9a81a6ca,80,1756287968055,75,149,0.0581,85.7785,-0.0684,head_up
9a81a6ca,81,1756287968088,75,149,0.0576,85.7785,-0.0673,head_up
9a81a6ca,82,1756287968115,75,149,0.0576,85.7785,-0.0668,head_up
9a81a6ca,83,1756287968169,75,149,0.0581,85.7785,-0.0693,head_up
9a81a6ca,84,1756287968199,74,149,0.0581,85.3963,-0.0687,head_up
9a81a6ca,85,1756287968231,75,149,0.0581,85.7785,-0.07,head_up
9a81a6ca,86,1756287968263,75,148,0.0576,85.3653,-0.0694,head_up
9a81a6ca,87,1756287968292,74,149,0.0576,85.7785,-0.0683,head_up
9a81a6ca,88,1756287968326,74,149,0.0576,85.7785,-0.0711,head_up
9a81a6ca,89,1756287968355,75,148,0.0581,85.3653,-0.0702,head_up
9a81a6ca,90,1756287968388,75,148,0.0581,85.3653,-0.0712,head_up
9a81a6ca,91,1756287968419,75,148,0.0572,85.3653,-0.0704,head_up
9a81a6ca,92,1756287968453,75,148,0.0572,85.3653,-0.0711,head_up
9a81a6ca,93,1756287968507,75,148,0.0572,85.3653,-0.071,head_up
9a81a6ca,94,1756287968534,75,148,0.0568,85.7501,-0.0701,head_up
9a81a6ca,95,1756287968566,75,147,0.0572,85.3339,-0.0708,head_up
9a81a6ca,96,1756287968599,75,147,0.0568,85.7213,-0.0688,head_up
9a81a6ca,97,1756287968635,75,148,0.0572,85.7501,-0.0698,head_up
9a81a6ca,98,1756287968665,75,148,0.0568,85.7501,-0.0705,head_up
9a81a6ca,99,1756287968693,75,148,0.0572,85.7501,-0.0703,head_up
b8b60a87,0,1756288881349,74,126,0.0488,84.5605,-0.121,head_up
b8b60a87,1,1756288881404,74,134,0.0519,84.0363,-0.1086,head_up
b8b60a87,2,1756288881446,76,137,0.0543,83.7524,-0.1046,head_up
b8b60a87,3,1756288881487,76,137,0.0551,83.7524,-0.1043,head_up
b8b60a87,4,1756288881509,76,139,0.0551,83.4345,-0.1069,head_up
b8b60a87,5,1756288881542,74,138,0.0547,83.3873,-0.1048,head_up
b8b60a87,6,1756288881572,76,138,0.0551,83.3873,-0.1048,head_up
b8b60a87,7,1756288881604,74,138,0.0547,83.7974,-0.1076,head_up
b8b60a87,8,1756288881636,74,138,0.0551,82.978,-0.1076,head_up
b8b60a87,9,1756288881672,74,139,0.0551,83.8416,-0.1074,head_up
b8b60a87,10,1756288881704,75,138,0.0551,83.3873,-0.105,head_up
b8b60a87,11,1756288881734,75,139,0.0551,83.8416,-0.1056,head_up
b8b60a87,12,1756288881784,75,138,0.0551,83.7974,-0.1058,head_up
b8b60a87,13,1756288881818,74,139,0.0551,83.4345,-0.1059,head_up
b8b60a87,14,1756288881852,74,138,0.0551,83.7974,-0.1058,head_up
b8b60a87,15,1756288881882,76,139,0.0551,83.4345,-0.1045,head_up
b8b60a87,16,1756288881915,74,139,0.0551,83.4345,-0.1068,head_up
b8b60a87,17,1756288881943,75,139,0.0551,83.4345,-0.1046,head_up
b8b60a87,18,1756288881978,75,138,0.0551,83.7974,-0.1053,head_up
b8b60a87,19,1756288882013,75,139,0.0551,83.8416,-0.1058,head_up
b8b60a87,20,1756288882037,75,139,0.0547,83.4345,-0.1043,head_up
b8b60a87,21,1756288882067,75,139,0.0551,83.8416,-0.1058,head_up
b8b60a87,22,1756288882124,75,139,0.0551,83.8416,-0.1058,head_up
b8b60a87,23,1756288882152,75,139,0.0547,83.4345,-0.1042,head_up
b8b60a87,24,1756288882183,75,139,0.0551,83.4345,-0.1062,head_up
b8b60a87,25,1756288882219,75,139,0.0547,83.4345,-0.1031,head_up
b8b60a87,26,1756288882249,75,139,0.0551,83.4345,-0.1053,head_up
b8b60a87,27,1756288882282,75,139,0.0547,83.8416,-0.1043,head_up
b8b60a87,28,1756288882315,75,139,0.0547,83.4345,-0.1047,head_up
b8b60a87,29,1756288882348,75,138,0.0551,83.7974,-0.1065,head_up
b8b60a87,30,1756288882362,75,139,0.0547,83.8416,-0.1058,head_up
b8b60a87,31,1756288882376,75,139,0.0551,83.4345,-0.107,head_up
b8b60a87,32,1756288882407,75,138,0.0551,83.7974,-0.104,head_up
b8b60a87,33,1756288882451,75,137,0.0547,83.3395,-0.1074,head_up
b8b60a87,34,1756288882515,75,138,0.0543,83.7974,-0.1082,head_up
b8b60a87,35,1756288882548,75,138,0.0543,83.3873,-0.1077,head_up
b8b60a87,36,1756288882588,75,138,0.0543,83.7974,-0.1073,head_up
b8b60a87,37,1756288882612,75,138,0.0551,83.3873,-0.1102,head_up
b8b60a87,38,1756288882646,75,138,0.0547,83.3873,-0.109,head_up
b8b60a87,39,1756288882675,75,138,0.0543,83.7974,-0.1096,head_up
b8b60a87,40,1756288882691,75,137,0.0543,83.7524,-0.1093,head_up
b8b60a87,41,1756288882709,75,137,0.0543,83.7524,-0.1093,head_up
b8b60a87,42,1756288882745,75,138,0.0547,83.7974,-0.1103,head_up
b8b60a87,43,1756288882795,75,138,0.0547,83.7974,-0.1111,head_up
b8b60a87,44,1756288882826,75,136,0.0543,83.7069,-0.1114,head_up
b8b60a87,45,1756288882857,75,136,0.0547,83.7069,-0.1131,head_up
b8b60a87,46,1756288882926,75,136,0.0544,84.1234,-0.1131,head_up
b8b60a87,47,1756288882953,75,136,0.0544,83.7069,-0.1157,head_up
b8b60a87,48,1756288882988,75,136,0.0547,83.7069,-0.1156,head_up
b8b60a87,49,1756288883018,75,136,0.0539,83.7069,-0.1135,head_up
b8b60a87,50,1756288883028,75,136,0.0544,83.7069,-0.1146,head_up
b8b60a87,51,1756288883050,75,136,0.0539,83.7069,-0.1141,head_up
b8b60a87,52,1756288883081,75,135,0.0535,83.6606,-0.1157,head_up
b8b60a87,53,1756288883126,75,135,0.0539,83.6606,-0.1158,head_up
b8b60a87,54,1756288883162,75,135,0.0535,83.6606,-0.1165,head_up
b8b60a87,55,1756288883194,75,135,0.0535,84.0802,-0.1162,head_up
b8b60a87,56,1756288883225,75,135,0.0531,83.6606,-0.1162,head_up
b8b60a87,57,1756288883257,75,135,0.0535,83.6606,-0.1165,head_up
b8b60a87,58,1756288883327,75,135,0.0531,83.6606,-0.117,head_up
b8b60a87,59,1756288883352,75,135,0.0531,84.0802,-0.1178,head_up
b8b60a87,60,1756288883377,75,135,0.0531,83.6606,-0.1171,head_up
b8b60a87,61,1756288883391,75,135,0.0531,83.6606,-0.1153,head_up
b8b60a87,62,1756288883413,75,135,0.0531,83.6606,-0.1157,head_up
b8b60a87,63,1756288883467,75,135,0.0531,83.6606,-0.1151,head_up
b8b60a87,64,1756288883494,75,134,0.0531,83.6137,-0.117,head_up
b8b60a87,65,1756288883531,75,134,0.0535,84.0363,-0.116,head_up
b8b60a87,66,1756288883562,75,134,0.0535,84.0363,-0.1154,head_up
b8b60a87,67,1756288883594,75,135,0.0535,84.0802,-0.1158,head_up
b8b60a87,68,1756288883627,75,136,0.0535,83.7069,-0.1167,head_up
b8b60a87,69,1756288883658,75,135,0.0535,83.6606,-0.1162,head_up
b8b60a87,70,1756288883686,75,135,0.0535,84.0802,-0.1158,head_up
b8b60a87,71,1756288883717,75,135,0.0535,83.6606,-0.1161,head_up
b8b60a87,72,1756288883747,75,135,0.0535,83.6606,-0.1168,head_up
b8b60a87,73,1756288883805,75,135,0.0535,83.6606,-0.1194,head_up
b8b60a87,74,1756288883836,75,135,0.0535,84.0802,-0.1185,head_up
b8b60a87,75,1756288883869,75,135,0.0535,84.5004,-0.1185,head_up
b8b60a87,76,1756288883895,75,135,0.0535,84.5004,-0.1148,head_up
b8b60a87,77,1756288883924,75,135,0.0535,84.0802,-0.117,head_up
b8b60a87,78,1756288883957,75,135,0.0535,84.0802,-0.1167,head_up
b8b60a87,79,1756288883988,75,135,0.0535,84.0802,-0.1162,head_up
b8b60a87,80,1756288884024,75,135,0.0531,83.6606,-0.1172,head_up
b8b60a87,81,1756288884060,75,135,0.0531,84.0802,-0.1158,head_up
b8b60a87,82,1756288884085,75,135,0.0535,83.6606,-0.1134,head_up
b8b60a87,83,1756288884138,75,135,0.0531,83.6606,-0.1148,head_up
b8b60a87,84,1756288884171,75,135,0.0535,84.0802,-0.1167,head_up
b8b60a87,85,1756288884204,75,135,0.0535,83.6606,-0.1145,head_up
b8b60a87,86,1756288884232,75,135,0.0535,83.6606,-0.1149,head_up
b8b60a87,87,1756288884268,75,135,0.0535,83.6606,-0.1162,head_up
b8b60a87,88,1756288884302,75,135,0.0535,83.6606,-0.1161,head_up
b8b60a87,89,1756288884331,75,135,0.0535,83.6606,-0.1158,head_up
b8b60a87,90,1756288884363,75,135,0.0535,83.6606,-0.1174,head_up
b8b60a87,91,1756288884393,75,135,0.0539,83.6606,-0.1171,head_up
b8b60a87,92,1756288884427,75,135,0.0535,83.6606,-0.117,head_up
b8b60a87,93,1756288884475,75,135,0.0539,84.0802,-0.1164,head_up
b8b60a87,94,1756288884505,75,135,0.0539,83.6606,-0.1171,head_up
b8b60a87,95,1756288884534,75,135,0.0539,84.0802,-0.1157,head_up
b8b60a87,96,1756288884563,75,135,0.0535,83.6606,-0.116,head_up
b8b60a87,97,1756288884598,75,135,0.0535,83.6606,-0.1142,head_up
b8b60a87,98,1756288884628,75,135,0.0531,83.6606,-0.1167,head_up
b8b60a87,99,1756288884659,75,135,0.0531,84.0802,-0.1167,head_up
