run_id,frame_idx,ts,eye_distance_px,face_height_px,face_area_ratio,head_tilt_h,head_tilt_v,label
eb244322,52,1756287921907,84,136,0.0843,126.0454,0.023,head_left
eb244322,53,1756287921955,85,136,0.0843,126.32,0.0231,head_left
eb244322,54,1756287921988,85,136,0.0843,126.32,0.0246,head_left
eb244322,55,1756287922022,84,136,0.0838,125.7689,0.024,head_left
eb244322,56,1756287922061,84,136,0.0843,125.7689,0.0227,head_left
eb244322,57,1756287922085,84,137,0.0843,125.5699,0.0238,head_left
eb244322,58,1756287922156,84,136,0.0838,126.0454,0.0254,head_left
eb244322,59,1756287922185,85,136,0.0843,126.0454,0.0248,head_left
eb244322,60,1756287922207,85,136,0.0843,126.0454,0.024,head_left
eb244322,61,1756287922223,85,136,0.0838,126.0454,0.0234,head_left
eb244322,62,1756287922245,85,136,0.0843,126.0454,0.0232,head_left
eb244322,63,1756287922308,85,136,0.0838,126.0454,0.0219,head_left
eb244322,64,1756287922335,85,137,0.0838,125.5699,0.0202,head_left
eb244322,65,1756287922360,85,136,0.0838,126.0454,0.0216,head_left
eb244322,66,1756287922386,85,136,0.0838,126.0454,0.0203,head_left
eb244322,67,1756287922419,85,136,0.0838,126.0454,0.0234,head_left
eb244322,68,1756287922450,85,136,0.0838,126.0454,0.0219,head_left
eb244322,69,1756287922485,85,136,0.0838,125.7689,0.0228,head_left
eb244322,70,1756287922519,85,136,0.0838,126.0454,0.0225,head_left
eb244322,71,1756287922550,85,137,0.0838,125.8457,0.0199,head_left
eb244322,72,1756287922586,85,136,0.0838,126.0454,0.0203,head_left
eb244322,73,1756287922638,85,137,0.0838,125.8457,0.0207,head_left
eb244322,74,1756287922665,85,136,0.0838,126.0454,0.0216,head_left
eb244322,75,1756287922698,85,136,0.0838,126.0454,0.0212,head_left
eb244322,76,1756287922731,85,137,0.0843,125.8457,0.0214,head_left
eb244322,77,1756287922763,85,136,0.0843,126.0454,0.023,head_left
eb244322,78,1756287922791,85,136,0.0838,126.0454,0.023,head_left
eb244322,79,1756287922824,85,136,0.0838,126.0454,0.0228,head_left
eb244322,80,1756287922861,85,136,0.0832,126.0454,0.0243,head_left
eb244322,81,1756287922885,85,136,0.0838,126.0454,0.0235,head_left
eb244322,82,1756287922922,85,136,0.0838,126.0454,0.0247,head_left
eb244322,83,1756287922977,85,136,0.0838,126.0454,0.0232,head_left
eb244322,84,1756287922998,85,136,0.0838,126.0454,0.023,head_left
eb244322,85,1756287923026,85,136,0.0838,125.7689,0.0226,head_left
eb244322,86,1756287923058,85,136,0.0838,125.7689,0.0242,head_left
eb244322,87,1756287923092,85,137,0.0838,125.5699,0.0228,head_left
eb244322,88,1756287923128,85,137,0.0838,125.5699,0.0246,head_left
eb244322,89,1756287923163,85,137,0.0838,125.5699,0.0248,head_left
eb244322,90,1756287923195,85,137,0.0838,125.5699,0.0238,head_left
eb244322,91,1756287923225,85,137,0.0838,125.5699,0.0221,head_left
eb244322,92,1756287923260,85,137,0.0843,125.5699,0.0231,head_left
eb244322,93,1756287923306,85,135,0.0833,125.9698,0.0233,head_left
eb244322,94,1756287923336,85,137,0.0843,125.8457,0.0239,head_left
eb244322,95,1756287923366,85,136,0.0838,125.4905,0.0224,head_left
eb244322,96,1756287923402,85,136,0.0838,125.7689,0.0244,head_left
eb244322,97,1756287923433,85,137,0.0838,125.5699,0.0247,head_left
eb244322,98,1756287923462,85,137,0.0843,125.8457,0.0234,head_left
eb244322,99,1756287923497,85,137,0.0843,125.5699,0.0256,head_left
